,County|Prec,Type,Context
1626,JOHNSTON|PR11B,PERFECT_MATCH,JOHNSTON|PR11B
1627,JOHNSTON|PR12A,PERFECT_MATCH,JOHNSTON|PR12A
1628,JOHNSTON|PR29B,PERFECT_MATCH,JOHNSTON|PR29B
1629,JOHNSTON|PR21,PERFECT_MATCH,JOHNSTON|PR21
1630,JOHNSTON|PR08,PERFECT_MATCH,JOHNSTON|PR08
1631,JOHNSTON|PR19,PERFECT_MATCH,JOHNSTON|PR19
1632,JOHNSTON|PR32,PERFECT_MATCH,JOHNSTON|PR32
1633,JOHNSTON|PR33,PERFECT_MATCH,JOHNSTON|PR33
1634,JOHNSTON|PR38,PERFECT_MATCH,JOHNSTON|PR38
1635,JOHNSTON|PR24,PERFECT_MATCH,JOHNSTON|PR24
1636,JOHNSTON|PR26,PERFECT_MATCH,JOHNSTON|PR26
1637,JOHNSTON|PR10B,PERFECT_MATCH,JOHNSTON|PR10B
1638,JOHNSTON|PR23B,PERFECT_MATCH,JOHNSTON|PR23B
1639,JOHNSTON|PR13,PERFECT_MATCH,JOHNSTON|PR13
1640,JONES|P07,PERFECT_MATCH,JONES|P07
1641,JONES|P02,PERFECT_MATCH,JONES|P02
1642,JONES|ABSENTEE,COUNTY_LEVEL,ABSENTEE
1643,JONES|P05,PERFECT_MATCH,JONES|P05
1644,JONES|P04,PERFECT_MATCH,JONES|P04
1645,JONES|P01,PERFECT_MATCH,JONES|P01
1646,JONES|ONE.STOP,COUNTY_LEVEL,ONE.STOP
1647,JONES|P03,PERFECT_MATCH,JONES|P03
1648,JONES|P06,PERFECT_MATCH,JONES|P06
1649,JONES|PROVISIONAL,COUNTY_LEVEL,PROVISIONAL
1650,MADISON|LAUREL,PERFECT_MATCH,MADISON|LAUREL
1651,MADISON|ABSENTEE,COUNTY_LEVEL,ABSENTEE
1652,MADISON|EBBS.C,PERFECT_MATCH,MADISON|EBBS.C
1653,MADISON|MARS.H,PERFECT_MATCH,MADISON|MARS.H
1654,MADISON|WALNUT,PERFECT_MATCH,MADISON|WALNUT
1655,MADISON|SANDY,PERFECT_MATCH,MADISON|SANDY
1656,MADISON|SOUTH,PERFECT_MATCH,MADISON|SOUTH
1657,MADISON|REVERE,PERFECT_MATCH,MADISON|REVERE
1658,MADISON|NORTH,PERFECT_MATCH,MADISON|NORTH
1659,MADISON|BEECH,PERFECT_MATCH,MADISON|BEECH
1660,MADISON|SPRING,PERFECT_MATCH,MADISON|SPRING
1661,MADISON|CURBSIDE,COUNTY_LEVEL,CURBSIDE
1662,MADISON|PROVISIONAL,COUNTY_LEVEL,PROVISIONAL
1663,MADISON|GRAPEV,PERFECT_MATCH,MADISON|GRAPEV
1664,MADISON|HOT.SP,PERFECT_MATCH,MADISON|HOT.SP
1665,MARTIN|PP,PERFECT_MATCH,MARTIN|PP
1666,MARTIN|CR,PERFECT_MATCH,MARTIN|CR
1667,MARTIN|PROVISIONAL,COUNTY_LEVEL,PROVISIONAL
1668,MARTIN|BG,PERFECT_MATCH,MARTIN|BG
1669,MARTIN|J,PERFECT_MATCH,MARTIN|J
1670,MARTIN|W2,PERFECT_MATCH,MARTIN|W2
1671,MARTIN|W,PERFECT_MATCH,MARTIN|W
1672,MARTIN|GN,PERFECT_MATCH,MARTIN|GN
1673,MARTIN|HS,PERFECT_MATCH,MARTIN|HS
1674,MARTIN|R2,PERFECT_MATCH,MARTIN|R2
1675,MARTIN|R1,PERFECT_MATCH,MARTIN|R1
1676,MARTIN|HM,PERFECT_MATCH,MARTIN|HM
1677,MARTIN|ONE.STOP,COUNTY_LEVEL,ONE.STOP
1678,MARTIN|ABSENTEE,COUNTY_LEVEL,ABSENTEE
1679,MARTIN|W1,PERFECT_MATCH,MARTIN|W1
1680,MARTIN|GR,PERFECT_MATCH,MARTIN|GR
1681,MECKLENBURG|238.1,PERFECT_MATCH,MECKLENBURG|238.1
1682,MECKLENBURG|151,PERFECT_MATCH,MECKLENBURG|151
1683,MECKLENBURG|143,PERFECT_MATCH,MECKLENBURG|143
1684,MECKLENBURG|144,PERFECT_MATCH,MECKLENBURG|144
1685,MECKLENBURG|097,PERFECT_MATCH,MECKLENBURG|097
1686,MECKLENBURG|110,PERFECT_MATCH,MECKLENBURG|110
1687,MECKLENBURG|115,PERFECT_MATCH,MECKLENBURG|115
1688,MECKLENBURG|124,PERFECT_MATCH,MECKLENBURG|124
1689,MECKLENBURG|010,PERFECT_MATCH,MECKLENBURG|010
1690,MECKLENBURG|013,PERFECT_MATCH,MECKLENBURG|013
1691,MECKLENBURG|002,PERFECT_MATCH,MECKLENBURG|002
1692,MECKLENBURG|003,PERFECT_MATCH,MECKLENBURG|003
1693,MECKLENBURG|041,PERFECT_MATCH,MECKLENBURG|041
1694,MECKLENBURG|094,PERFECT_MATCH,MECKLENBURG|094
1695,MECKLENBURG|071,PERFECT_MATCH,MECKLENBURG|071
1696,MECKLENBURG|242,PERFECT_MATCH,MECKLENBURG|242
1697,MECKLENBURG|208,PERFECT_MATCH,MECKLENBURG|208
1698,MECKLENBURG|216,PERFECT_MATCH,MECKLENBURG|216
1699,MECKLENBURG|230,PERFECT_MATCH,MECKLENBURG|230
1700,MECKLENBURG|106,PERFECT_MATCH,MECKLENBURG|106
1701,MECKLENBURG|131,PERFECT_MATCH,MECKLENBURG|131
1702,MECKLENBURG|058,PERFECT_MATCH,MECKLENBURG|058
1703,MECKLENBURG|039,PERFECT_MATCH,MECKLENBURG|039
1704,MECKLENBURG|029,PERFECT_MATCH,MECKLENBURG|029
1705,MECKLENBURG|026,PERFECT_MATCH,MECKLENBURG|026
1706,MECKLENBURG|023,PERFECT_MATCH,MECKLENBURG|023
1707,MECKLENBURG|034,PERFECT_MATCH,MECKLENBURG|034
1708,MECKLENBURG|018,PERFECT_MATCH,MECKLENBURG|018
1709,MECKLENBURG|053,PERFECT_MATCH,MECKLENBURG|053
1710,MECKLENBURG|033,PERFECT_MATCH,MECKLENBURG|033
1711,MECKLENBURG|084,PERFECT_MATCH,MECKLENBURG|084
1712,MECKLENBURG|070,PERFECT_MATCH,MECKLENBURG|070
1713,MECKLENBURG|068,PERFECT_MATCH,MECKLENBURG|068
1714,MECKLENBURG|063,PERFECT_MATCH,MECKLENBURG|063
1715,MECKLENBURG|139.1,PERFECT_MATCH,MECKLENBURG|139.1
1716,MECKLENBURG|240,PERFECT_MATCH,MECKLENBURG|240
1717,MECKLENBURG|227,PERFECT_MATCH,MECKLENBURG|227
1718,MECKLENBURG|225,PERFECT_MATCH,MECKLENBURG|225
1719,MECKLENBURG|228,PERFECT_MATCH,MECKLENBURG|228
1720,MECKLENBURG|CURBSIDE.DEM,COUNTY_LEVEL,CURBSIDE.DEM
1721,MECKLENBURG|200,PERFECT_MATCH,MECKLENBURG|200
1722,MECKLENBURG|205,PERFECT_MATCH,MECKLENBURG|205
1723,MECKLENBURG|120,PERFECT_MATCH,MECKLENBURG|120
1724,MECKLENBURG|129,PERFECT_MATCH,MECKLENBURG|129
1725,MECKLENBURG|126,PERFECT_MATCH,MECKLENBURG|126
1726,MECKLENBURG|140,PERFECT_MATCH,MECKLENBURG|140
1727,MECKLENBURG|217,PERFECT_MATCH,MECKLENBURG|217
1728,MECKLENBURG|149,PERFECT_MATCH,MECKLENBURG|149
1729,MECKLENBURG|031,PERFECT_MATCH,MECKLENBURG|031
1730,MECKLENBURG|021,PERFECT_MATCH,MECKLENBURG|021
1731,MECKLENBURG|016,PERFECT_MATCH,MECKLENBURG|016
1732,MECKLENBURG|065,PERFECT_MATCH,MECKLENBURG|065
1733,MECKLENBURG|050,PERFECT_MATCH,MECKLENBURG|050
1734,MECKLENBURG|085,PERFECT_MATCH,MECKLENBURG|085
1735,MECKLENBURG|107.1,PERFECT_MATCH,MECKLENBURG|107.1
1736,MECKLENBURG|104,PERFECT_MATCH,MECKLENBURG|104
1737,MECKLENBURG|105,PERFECT_MATCH,MECKLENBURG|105
1738,MECKLENBURG|102,PERFECT_MATCH,MECKLENBURG|102
1739,MECKLENBURG|059,PERFECT_MATCH,MECKLENBURG|059
1740,MECKLENBURG|054,PERFECT_MATCH,MECKLENBURG|054
1741,MECKLENBURG|056,PERFECT_MATCH,MECKLENBURG|056
1742,MECKLENBURG|036,PERFECT_MATCH,MECKLENBURG|036
1743,MECKLENBURG|035,PERFECT_MATCH,MECKLENBURG|035
1744,MECKLENBURG|028,PERFECT_MATCH,MECKLENBURG|028
1745,MECKLENBURG|025,PERFECT_MATCH,MECKLENBURG|025
1746,MECKLENBURG|022,PERFECT_MATCH,MECKLENBURG|022
1747,MECKLENBURG|206,PERFECT_MATCH,MECKLENBURG|206
1748,MECKLENBURG|203,PERFECT_MATCH,MECKLENBURG|203
1749,MECKLENBURG|220,PERFECT_MATCH,MECKLENBURG|220
1750,MECKLENBURG|212,PERFECT_MATCH,MECKLENBURG|212
1751,MECKLENBURG|237,PERFECT_MATCH,MECKLENBURG|237
1752,MECKLENBURG|142,PERFECT_MATCH,MECKLENBURG|142
1753,MECKLENBURG|147,PERFECT_MATCH,MECKLENBURG|147
1754,MECKLENBURG|148,PERFECT_MATCH,MECKLENBURG|148
1755,MECKLENBURG|235,PERFECT_MATCH,MECKLENBURG|235
1756,MECKLENBURG|232,PERFECT_MATCH,MECKLENBURG|232
1757,MECKLENBURG|020,PERFECT_MATCH,MECKLENBURG|020
1758,MECKLENBURG|062,PERFECT_MATCH,MECKLENBURG|062
1759,MECKLENBURG|108,PERFECT_MATCH,MECKLENBURG|108
1760,MECKLENBURG|109,PERFECT_MATCH,MECKLENBURG|109
1761,MECKLENBURG|123,PERFECT_MATCH,MECKLENBURG|123
1762,MECKLENBURG|128,PERFECT_MATCH,MECKLENBURG|128
1763,MECKLENBURG|067,PERFECT_MATCH,MECKLENBURG|067
1764,MECKLENBURG|090,PERFECT_MATCH,MECKLENBURG|090
1765,MECKLENBURG|088,PERFECT_MATCH,MECKLENBURG|088
1766,MECKLENBURG|083,PERFECT_MATCH,MECKLENBURG|083
1767,MECKLENBURG|082,PERFECT_MATCH,MECKLENBURG|082
1768,MECKLENBURG|243,PERFECT_MATCH,MECKLENBURG|243
1769,MECKLENBURG|137,PERFECT_MATCH,MECKLENBURG|137
1770,MECKLENBURG|138,PERFECT_MATCH,MECKLENBURG|138
1771,MECKLENBURG|135,PERFECT_MATCH,MECKLENBURG|135
1772,MECKLENBURG|089,PERFECT_MATCH,MECKLENBURG|089
1773,MECKLENBURG|051,PERFECT_MATCH,MECKLENBURG|051
1774,MECKLENBURG|078.1,PERFECT_MATCH,MECKLENBURG|078.1
1775,MECKLENBURG|069,PERFECT_MATCH,MECKLENBURG|069
1776,MECKLENBURG|015,PERFECT_MATCH,MECKLENBURG|015
1777,MECKLENBURG|012,PERFECT_MATCH,MECKLENBURG|012
1778,MECKLENBURG|229,PERFECT_MATCH,MECKLENBURG|229
1779,MECKLENBURG|222,PERFECT_MATCH,MECKLENBURG|222
1780,MECKLENBURG|204.1,PERFECT_MATCH,MECKLENBURG|204.1
1781,MECKLENBURG|201,PERFECT_MATCH,MECKLENBURG|201
1782,MECKLENBURG|215,PERFECT_MATCH,MECKLENBURG|215
1783,MECKLENBURG|214,PERFECT_MATCH,MECKLENBURG|214
1784,MECKLENBURG|119,PERFECT_MATCH,MECKLENBURG|119
1785,MECKLENBURG|091,PERFECT_MATCH,MECKLENBURG|091
1786,MECKLENBURG|042,PERFECT_MATCH,MECKLENBURG|042
1787,MECKLENBURG|080,PERFECT_MATCH,MECKLENBURG|080
1788,MECKLENBURG|049,PERFECT_MATCH,MECKLENBURG|049
1789,MECKLENBURG|004,PERFECT_MATCH,MECKLENBURG|004
1790,MECKLENBURG|005,PERFECT_MATCH,MECKLENBURG|005
1791,MECKLENBURG|224,PERFECT_MATCH,MECKLENBURG|224
1792,MECKLENBURG|219,PERFECT_MATCH,MECKLENBURG|219
1793,MECKLENBURG|134,PERFECT_MATCH,MECKLENBURG|134
1794,MECKLENBURG|133,PERFECT_MATCH,MECKLENBURG|133
1795,MECKLENBURG|136,PERFECT_MATCH,MECKLENBURG|136
1796,MECKLENBURG|096,PERFECT_MATCH,MECKLENBURG|096
1797,MECKLENBURG|099,PERFECT_MATCH,MECKLENBURG|099
1798,MECKLENBURG|111,PERFECT_MATCH,MECKLENBURG|111
1799,MECKLENBURG|117,PERFECT_MATCH,MECKLENBURG|117
1800,MECKLENBURG|093,PERFECT_MATCH,MECKLENBURG|093
1801,MECKLENBURG|074,PERFECT_MATCH,MECKLENBURG|074
1802,MECKLENBURG|077,PERFECT_MATCH,MECKLENBURG|077
1803,MECKLENBURG|076,PERFECT_MATCH,MECKLENBURG|076
1804,MECKLENBURG|006,PERFECT_MATCH,MECKLENBURG|006
1805,MECKLENBURG|014,PERFECT_MATCH,MECKLENBURG|014
1806,MECKLENBURG|011,PERFECT_MATCH,MECKLENBURG|011
1807,MECKLENBURG|130,PERFECT_MATCH,MECKLENBURG|130
1808,MECKLENBURG|231,PERFECT_MATCH,MECKLENBURG|231
1809,MECKLENBURG|226,PERFECT_MATCH,MECKLENBURG|226
1810,MECKLENBURG|218,PERFECT_MATCH,MECKLENBURG|218
1811,MECKLENBURG|046,PERFECT_MATCH,MECKLENBURG|046
1812,MECKLENBURG|044,PERFECT_MATCH,MECKLENBURG|044
1813,MECKLENBURG|060,PERFECT_MATCH,MECKLENBURG|060
1814,MECKLENBURG|008,PERFECT_MATCH,MECKLENBURG|008
1815,MECKLENBURG|009,PERFECT_MATCH,MECKLENBURG|009
1816,MECKLENBURG|043,PERFECT_MATCH,MECKLENBURG|043
1817,MECKLENBURG|113,PERFECT_MATCH,MECKLENBURG|113
1818,MECKLENBURG|127,PERFECT_MATCH,MECKLENBURG|127
1819,MECKLENBURG|122,PERFECT_MATCH,MECKLENBURG|122
1820,MECKLENBURG|116,PERFECT_MATCH,MECKLENBURG|116
1821,MECKLENBURG|145,PERFECT_MATCH,MECKLENBURG|145
1822,MECKLENBURG|146,PERFECT_MATCH,MECKLENBURG|146
1823,MECKLENBURG|027,PERFECT_MATCH,MECKLENBURG|027
1824,MECKLENBURG|038,PERFECT_MATCH,MECKLENBURG|038
1825,MECKLENBURG|079,PERFECT_MATCH,MECKLENBURG|079
1826,MECKLENBURG|150,PERFECT_MATCH,MECKLENBURG|150
1827,MECKLENBURG|207,PERFECT_MATCH,MECKLENBURG|207
1828,MECKLENBURG|223.1,PERFECT_MATCH,MECKLENBURG|223.1
1829,MECKLENBURG|233,PERFECT_MATCH,MECKLENBURG|233
1830,MECKLENBURG|125,PERFECT_MATCH,MECKLENBURG|125
1831,MECKLENBURG|103,PERFECT_MATCH,MECKLENBURG|103
1832,MECKLENBURG|100,PERFECT_MATCH,MECKLENBURG|100
1833,MECKLENBURG|101,PERFECT_MATCH,MECKLENBURG|101
1834,MECKLENBURG|037,PERFECT_MATCH,MECKLENBURG|037
1835,MECKLENBURG|032,PERFECT_MATCH,MECKLENBURG|032
1836,MECKLENBURG|052,PERFECT_MATCH,MECKLENBURG|052
1837,MECKLENBURG|057,PERFECT_MATCH,MECKLENBURG|057
1838,MECKLENBURG|055,PERFECT_MATCH,MECKLENBURG|055
1839,MECKLENBURG|064,PERFECT_MATCH,MECKLENBURG|064
1840,MECKLENBURG|081,PERFECT_MATCH,MECKLENBURG|081
1841,MECKLENBURG|024,PERFECT_MATCH,MECKLENBURG|024
1842,MECKLENBURG|019,PERFECT_MATCH,MECKLENBURG|019
1843,MECKLENBURG|114,PERFECT_MATCH,MECKLENBURG|114
1844,MECKLENBURG|098,PERFECT_MATCH,MECKLENBURG|098
1845,MECKLENBURG|075,PERFECT_MATCH,MECKLENBURG|075
1846,MECKLENBURG|040,PERFECT_MATCH,MECKLENBURG|040
1847,MECKLENBURG|210,PERFECT_MATCH,MECKLENBURG|210
1848,MECKLENBURG|211,PERFECT_MATCH,MECKLENBURG|211
1849,MECKLENBURG|213,PERFECT_MATCH,MECKLENBURG|213
1850,MECKLENBURG|209,PERFECT_MATCH,MECKLENBURG|209
1851,MECKLENBURG|118,PERFECT_MATCH,MECKLENBURG|118
1852,MECKLENBURG|236,PERFECT_MATCH,MECKLENBURG|236
1853,MECKLENBURG|234,PERFECT_MATCH,MECKLENBURG|234
1854,MECKLENBURG|239,PERFECT_MATCH,MECKLENBURG|239
1855,MECKLENBURG|001,PERFECT_MATCH,MECKLENBURG|001
1856,MECKLENBURG|045,PERFECT_MATCH,MECKLENBURG|045
1857,MECKLENBURG|072,PERFECT_MATCH,MECKLENBURG|072
1858,MECKLENBURG|073,PERFECT_MATCH,MECKLENBURG|073
1859,MECKLENBURG|112,PERFECT_MATCH,MECKLENBURG|112
